female;Ines;Pfeifer;Sobradinho;Brazil;02.01.1977;(61) 3269-2003;B+;86.9;160
male;Maik;Eiffel;Bödeháza;Hungary;9/30/1943;(92) 522-027;O+;68.8;168
female;Courtney;Giles;STANDON;United Kingdom;9/25/1975;7 962 621 706;O+;87.8;166
female;Michela;Calabrese;Jataí;Brazil;7/25/1942;(64) 9299-5098;O+;93;168
female;Laura;Gerste;Warszawa;Poland;8/29/1942;51 782 89 29;A+;58.3;163
male;Finn;Cleland;Costa de Santo André;Portugal;12/25/1956;212 652 553 525;B+;107.4;185
male;Michael;Searle;DZAOUDZI;France;04.04.1937;02.87.28.92.00;O+;84.4;174
female;Rosanna;Moretti;Nagydém;Hungary;6/18/1933;(89) 376-522;O+;91.9;154
male;Wiesław;Wieczorek;Choca do Mar;Portugal;1/24/1986;212 349 964 338;A-;100;184
male;Radzimierz;Zielinski;Boezinge;Belgium;4/15/1953;0498 49 53 41;B+;62.6;168
male;Juan;Pierce;Grizzana Morandi;Italy;02.07.1990;3 367 141 397;A+;85;189
female;Bernadette;Croquetaigne;Oria;Spain;05.01.1964;616 799 543;O+;97.3;165
male;Aymon;Martineau;PETTINAIN;United Kingdom;07.10.1958;7 887 335 217;A+;68.8;183
female;Antje;Gloeckner;OBERAICHBERG;Austria;11.12.1978;0660 494 80 51;B-;58.8;166
male;Koby;Beale;Warszawa;Poland;1/28/1985;78 833 17 82;A-;68.9;171
male;Jonas;Dresdner;OBERAGSDORF;Austria;12/14/1980;0676 494 25 39;B+;102.8;167
male;Patrick;Heney;FLAGSTAFF HILL;Australia;05.04.1971;(08) 8245 0913;A+;100.8;177
male;Marc;Gauvin;Belo Horizonte;Brazil;01.11.1969;(31) 4455-6216;B+;94.6;176
male;Stephan;Schultz;São João de Meriti;Brazil;09.02.1956;(21) 5693-7497;B+;64.4;176
male;Dylan;Morley;Tor Sapienza;Italy;10.10.1936;3 134 423 837;B+;82.2;173
male;Maximilian;Achen;Aldergrove;Canada;12.11.1935;604-866-6138;O+;70.1;165
male;Paul;Baier;Kemmenau;Germany;12.03.1939;02603 40 11 39;A+;76.9;166
female;Jolanta;Maciejewska;DREUX;France;3/23/1941;02.57.10.72.72;O+;89.7;161
female;Bogusława;Woźniak;Opole;Poland;8/22/1997;51 899 12 67;O+;62.8;166
male;Catone;Pinto;BALDRINE;United Kingdom;8/23/1992;7 807 133 761;B+;95.1;179
male;Tyson;De La Vergne;MAINS OF BALLINDARG;United Kingdom;7/29/1933;7 741 697 891;B+;82.6;162
male;Alberto;Calabrese;Ruien;Belgium;05.09.1950;0496 62 13 17;A-;99.1;164
male;Korneli;Grabowski;Ostrów Wielkopolski;Poland;4/17/1994;53 658 34 12;A+;109.3;186
male;Jeoffroi;Chevrette;Poulseur;Belgium;6/27/1942;0482 71 57 53;A+;73.2;184
male;Eric;Drescher;Świecie;Poland;06.01.1996;78 506 05 40;O+;87.6;180
male;Perry;Williams;Ji-Paraná;Brazil;9/24/1941;(69) 5756-3028;AB+;96.6;181
female;Gracie;Black;Warszawa;Poland;11.02.1961;79 310 62 23;B+;77.7;170
female;Sabrina;Zimmerman;LINNELS;United Kingdom;10.11.1950;7 924 164 794;O+;90.9;152
male;Maurycy;Borkowski;BORDEAUX;France;9/21/1969;05.88.61.19.07;A+;78.7;178
female;Ursula;Wechsler;NORTH MANLY;Australia;4/26/1951;(02) 9973 9165;O+;99.8;153
male;Wawrzyniec;Zając;Manaus;Brazil;12.01.1974;(92) 8708-9006;O+;77.8;178
female;Caitlin;Baylis;Kielce;Poland;05.07.1961;66 817 76 56;O+;71.1;153
female;Kazia;Tomaszewska;VOLKERDING;Austria;11/21/1969;0688 255 49 53;O+;103.9;163
male;Angus;Palmos;Fagnolle;Belgium;07.01.1978;0498 87 90 84;O+;75.8;174
male;Joel;Potts;Lamelas;Portugal;12/26/1991;212 277 700 067;O+;95.3;173
female;Lola;Gibbons;Jacareí;Brazil;9/16/1982;(12) 8162-6684;O-;66.3;161
female;Vedette;Saurel;Agualva-Cacém;Portugal;05.10.1988;212 125 263 377;AB+;64.3;157
male;Erik;Baader;Jettenbach;Germany;01.11.1951;06385 56 09 67;B+;102.6;174
male;Olindo;Udinesi;Gyöngyös;Hungary;10.11.1983;(37) 924-586;B+;103.1;179
female;Dorothy;Dunneback;SUNDAY CREEK;Australia;09.02.1954;(03) 5373 2604;A+;61.5;164
male;Thorsten;Vogel;ESMERALDA;Australia;01.01.1976;(07) 4013 2537;A-;73;176
male;Julien;Ayot;SOUTH YAAMBA;Australia;08.11.1942;(07) 4962 6326;B+;87.1;167
male;Thomas;Summers;SCHEIBLWIES;Austria;5/14/1961;0699 716 49 58;B+;112.6;181
male;Seth;Padbury;Felsôberecki;Hungary;11.06.1951;(47) 438-832;AB+;89;168
female;Andrea;Ziegler;VALENCIENNES;France;04.02.1987;03.67.57.09.04;O+;77.6;169
female;Gabriella;Hawthorn;Castelvetere Sul Calore;Italy;1/16/1970;3 147 178 122;A+;92;157
male;Kai;Mason;Montcada i Reixac;Spain;03.12.1978;632 104 624;A+;74.8;173
female;Ebony;Dullo;Gragnola;Italy;07.08.1952;3 914 063 757;O+;61.3;156
male;Vallis;Huard;Orlando;United States;9/28/1962;407-367-0264;A+;97.8;181
female;Sibyla;Ratté;Norwalk;United States;12/14/1951;203-956-4654;O+;50.8;163
female;Andrée;Lambert;Maglód;Hungary;7/15/1981;(29) 507-639;B+;74.9;158
male;Christian;Drechsler;Wange;Belgium;08.11.1992;0480 62 32 71;A+;64.9;186
female;Silke;Engel;LAUFENBACH;Austria;10.12.1939;0664 452 75 93;O-;78.5;155
female;Gabriele;Lehmann;Van Nuys;United States;9/13/1977;818-988-8618;O+;66.5;155
male;Fulgenzio;Milani;Isola Di Fondra;Italy;01.07.1975;3 233 976 725;A+;95.9;182
male;Klaus;Vogt;Holzminden;Germany;12/21/1965;05531 57 73 34;O+;112.1;169
male;Martin;Moeller;Kraków;Poland;07.11.1967;88 863 52 05;O+;65.5;180
male;Stephan;Bohm;Lignana;Italy;7/24/1934;3 626 102 188;A+;63.3;176
male;Kacper;Kwiatkowski;Ananindeua;Brazil;2/14/1952;(91) 9145-9632;A+;87.7;183
female;Fosca;Lori;Castellvell del Camp;Spain;8/13/1943;638 565 318;O+;68.7;169
female;Alda;Ferrari;Beaver;United States;02.10.1972;435-421-3697;O+;88.4;154
male;Protasio;Lori;Bakersfield;United States;7/26/1949;661-808-7194;O-;83.9;171
male;Frank;Sommer;Serra;Brazil;04.04.1956;(27) 3516-4634;A+;110.6;170
male;Alfonso;Lucchese;Estreito Câmara de Lobos;Portugal;7/29/1975;212 911 005 361;B+;73;177
male;Bailey;King;São Paulo;Brazil;08.01.1955;(11) 3756-5186;O+;104.9;186
male;Krzyś;Pawlak;Salvador;Brazil;12/27/1970;(71) 2204-7893;O+;111.9;170
male;Leslie;Salazar;Günthersdorf;Germany;04.10.1992;034638 27 83;O+;71.3;187
male;Ryan;Walsh;Montreal;Canada;1/31/1979;514-591-7163;A+;78.2;182
female;Sławomira;Król;Sanfins;Portugal;01.12.1976;212 243 566 009;B+;105.5;169
male;Innocenzo;Pagnotto;KINNERTON;United Kingdom;01.09.1981;7 873 099 534;B+;91.7;184
female;Radomiła;Zając;Łódź;Poland;10/23/1977;88 898 92 32;B+;54.2;170
female;Jessika;Berg;Soto del Real;Spain;01.12.1990;799 471 910;O+;82.9;172
female;Camelia;Mazzanti;MULLENGANDRA;Australia;10.02.1994;(02) 6182 7668;B+;74.1;171
male;Jesse;Braunstein;Mont Laurier;Canada;07.11.1949;819-623-5885;O+;81.2;171
female;Laura;Schreiber;Cálig;Spain;1/25/1995;655 123 264;A+;53.4;174
male;Andreas;Schweitzer;Brampton;Canada;7/13/1945;905-487-9112;B-;70.2;166
male;Sacripant;Lepage;Siklós;Hungary;10.02.1996;(72) 360-755;B+;66;185
male;Włodek;Kamiński;HALL GREEN;United Kingdom;3/19/1971;7 030 599 752;B+;106.1;171
female;Marcia;Guajardo;Chatham;Canada;04.08.1954;519-354-9572;B+;84.8;162
male;Wiesław;Kozłowski;Waco;United States;02.01.1993;254-498-3523;AB+;101.5;180
male;Mandel;Senneville;ABBOTS LEIGH;United Kingdom;12/26/1961;7 766 331 321;O+;86.9;179
male;Lodovico;Buccho;Montelibretti;Italy;11.03.1952;3 706 804 972;O+;67;184
female;Heloise;Bondy;Acquanegra Cremonese;Italy;3/27/1952;3 993 958 600;O+;92.3;165
male;Ireneusz;Pawlak;Lansing;United States;5/13/1972;517-614-7248;O+;73.5;185
female;Claudia;Rowe;MOUNT SYLVIA;Australia;7/15/1971;(07) 4508 5886;O+;88.1;169
female;Aloisia;DeRose;GABBIN;Australia;4/25/1950;(08) 9083 8513;B+;55.8;171
female;Klaudia;Ziegler;Mauá;Brazil;10.04.1992;(11) 5681-4804;AB+;88.6;168
male;Kasper;Sawicki;COULSON;Australia;4/15/1937;(07) 4505 7597;O+;61.3;178
male;James;Zheng;Caxias do Sul;Brazil;09.01.1935;(54) 7217-9987;O+;64.4;170
female;Rebecca;Gray;Fumal;Belgium;04.06.1986;0481 87 40 31;O-;80.9;172
female;Lucyna;Król;Transinne;Belgium;10/20/1955;0495 88 85 16;A+;98.8;167
female;Kareen;Merritt;Los Corrales;Spain;5/23/1993;790 074 685;O+;63.2;172
female;Anja;Eichel;New York;United States;7/27/1978;212-641-0535;A+;62.3;158
male;Przemek;Sobczak;Pieris;Italy;11/23/1989;3 937 185 769;A+;89.3;170
male;Basilio;Toscano;Azuébar;Spain;6/26/1997;641 204 004;B+;85;179
female;Sabine;Schmidt;Gijzelbrechtegem;Belgium;06.08.1990;0480 84 24 55;A+;75.6;155
male;Edward;Groleau;Taguatinga;Brazil;03.08.1963;(61) 7064-5635;A+;92.3;180
female;Demetria;Siciliani;Impe;Belgium;1/18/1939;0475 86 60 32;B+;64;154
female;Linda;Larson;VOGGENBERG;Austria;01.12.1969;0699 881 83 89;O+;58.8;164
female;Fosca;Mazzi;TITSON;United Kingdom;1/26/1950;7 836 724 027;B+;53.2;169
female;Rosaura;Pagnotto;Cachoeiro de Itapemirim;Brazil;4/27/1944;(28) 9790-2344;O+;84.9;166
female;Piper;McCawley;Yvoir;Belgium;03.12.1997;0482 98 85 94;A+;49.4;156
female;Phoebe;Lloyd;Sunnyvale;United States;1/13/1947;408-721-3622;A+;62.5;157
male;James;Haywood;Csányoszró;Hungary;12/29/1936;(73) 483-528;O+;59.2;163
male;William;Bonilla;Budapest;Hungary;05.05.1982;(1) 321-6810;B+;113.4;178
male;Leon;Schultz;Koszalin;Poland;05.03.1954;69 156 95 96;A-;91;171
male;Pantaleone;Marcelo;Warszawa;Poland;4/18/1993;67 989 42 45;A+;106.7;177
male;Jonas;Farber;Petrolina;Brazil;2/23/1947;(87) 9066-5335;A+;64.6;167
female;Helen;Meyers;Kisnyárád;Hungary;7/16/1963;(69) 957-851;AB+;77.6;159
female;Cerys;Russell;Chastre;Belgium;3/16/1939;0496 78 40 15;O+;86.9;166
male;Sam;Fowler;Fuente el Fresno;Spain;2/20/1997;720 249 409;B+;63.6;175
male;Mariusz;Szczepański;Edmonton;Canada;6/27/1957;780-699-1911;A+;84.6;183
male;Ryan;Carter;Leiria;Portugal;09.12.1979;212 444 663 300;B+;107.5;170
male;Angelo;Lorenzo;Socuéllamos;Spain;8/27/1936;799 696 620;O+;72.2;163
male;Harry;Coote;Los Angeles;United States;01.05.1958;818-685-2143;O-;85.4;179
female;Rebecca;Lane;SOUTH CAIRN;United Kingdom;8/21/1974;7 833 517 440;O+;95.1;163
female;Juliette;Tardif;TOIBERRY;Australia;3/21/1973;(03) 6249 2986;B+;85.1;154
male;Bernard;Craddock;TROYES;France;6/20/1995;03.64.68.68.51;O+;103.6;180
male;Edgardo;De Luca;ETZELSDORF;Austria;11/26/1984;0681 598 86 48;A+;113.3;172
male;Henry;Smith;BOBIGNY;France;5/29/1967;01.55.81.57.61;B+;96.4;187
male;Wiktor;Kamiński;Bedford;United States;02.07.1971;774-224-3101;A+;90.8;183
female;Billie;Graham;TRECASTLE;United Kingdom;2/21/1944;7 086 631 296;A+;98.1;164
male;Jai;Deering;Villingen-Schwenningen Pfaffenweiler;Germany;9/28/1956;07721 18 54 72;A+;111.2;174
male;Cesare;Pinto;Söllingen;Germany;3/21/1981;05354 72 91 89;O+;95;169
female;Marina;Trommler;Cantalupo;Italy;12/16/1932;3 889 769 558;O+;48.2;159
female;Skye;Pearson;WOODHAM;United Kingdom;03.09.1972;7 006 295 494;O+;87.8;172
male;Dennis;Seiler;Pornello;Italy;4/25/1979;3 613 273 987;B+;79.2;174
male;Peter;Rose;KALTENMARKT;Austria;05.06.1960;0699 347 46 52;O+;108.8;172
female;Filomena;Folliero;Fontana;United States;12.11.1988;909-355-8057;O+;85.1;166
female;Enza;Calabrese;Ontur;Spain;08.11.1977;620 622 876;O+;93.3;175
male;John;Mathews;Strongfield;Canada;1/22/1980;306-857-8920;A+;112.4;179
female;Fioretta;Pinto;MEUDON-LA-FORÊT;France;01.08.1992;01.93.24.74.35;A+;80.4;171
male;Lucas;Ackermann;Montreal;Canada;10.01.1965;514-212-7290;O+;74.4;187
male;Marsilius;Devost;Szczecin;Poland;1/24/1989;53 514 69 47;B+;97.8;181
female;Andrea;Hoch;Bossut-Gottechain;Belgium;7/29/1953;0483 43 41 17;O+;50.4;157
male;Winfred;Porter;Corera;Spain;1/22/1936;784 550 561;A+;60.6;167
male;Tobias;Schaefer;Katowice;Poland;08.06.1936;53 402 07 00;B+;59;177
female;Renée;Lemelin;Villaharta;Spain;8/14/1946;737 689 899;A+;78.2;153
male;Ranger;Beauchemin;Ulm Donautal;Germany;08.11.1949;073 53 21 71;B+;77.6;185
male;William;Canterbury;Rio de Janeiro;Brazil;5/17/1969;(21) 3134-7474;A+;70.1;185
female;Geneviève;LeBatelier;Zawiercie;Poland;10/15/1989;72 461 70 79;A+;64.9;156
female;Kate;Akeroyd;Molenbeek-Wersbeek;Belgium;9/24/1942;0489 48 43 17;O+;97.6;154
male;Władysław;Nowakowski;EAST MAITLAND;Australia;10.07.1977;(02) 4977 8350;B+;107.9;174
female;Florence;Saucier;Espinheiro;Portugal;05.04.1953;212 448 178 229;O+;76;162
male;Reece;Elliott;Tipton;United States;12.04.1961;559-752-0065;O+;80.9;166
male;Jacob;Houghton;Winnipeg;Canada;11/30/1953;204-296-0671;AB+;76.9;173
male;René;Faucher;Várzea Grande;Brazil;05.09.1982;(65) 9043-7386;O+;100.7;174
male;Claude;Mothé;METTERSDORF AM SASSBACH;Austria;7/20/1948;0676 177 11 64;A+;93;176
male;Archer;Agaundo;Durbuy;Belgium;07.01.1985;0495 24 44 06;B+;102.2;188
male;Turner;Grenier;Moraleja de Enmedio;Spain;06.02.1997;784 853 110;O+;73.3;175
female;Keira;Jeffery;Guigues;Canada;7/23/1934;819-728-0131;A+;49;166
female;Grazia;Siciliano;Gotha;Germany;04.06.1972;03621 47 93 23;A+;66.6;155
male;Max;Dougherty;SAINT-LOUIS;France;06.04.1945;03.14.72.87.06;B+;75.9;173
female;Hollie;Porter;Zalamea la Real;Spain;6/14/1998;730 389 666;O+;45.2;167
female;Yvette;Martineau;Seymour;United States;12/31/1941;940-672-7595;B+;53.1;156
male;Kim;Douglas;Franca;Brazil;5/31/1965;(16) 3489-3102;A+;101.2;174
female;Madison;Lumsdaine;Pécs;Hungary;7/20/1934;(72) 448-956;A+;80;157
female;Giuditta;Ferrari;Rzeszów;Poland;12/14/1941;53 558 72 10;O+;102.4;157
male;Jai;Meares;TUBBUL;Australia;8/14/1982;(02) 6125 7335;AB+;69.7;181
male;Miłosz;Jabłoński;Goesnes;Belgium;12.04.1954;0483 88 01 34;B+;96.6;170
male;Phillipp;Meier;PENRHIWCEIBER;United Kingdom;2/13/1968;7 745 219 235;B+;103.2;185
female;Isabelle;Ahmed;Sant'Angelo All'Esca;Italy;01.08.1948;3 916 121 595;AB+;98.8;152
female;Jagoda;Pawłowska;Pagani;Italy;9/21/1953;3 691 452 630;O+;90.7;165
male;Eugene;Basaldua;Szczecin;Poland;9/18/1961;53 294 79 87;AB+;76.1;180
male;Samuel;Harrison;Odivelas;Portugal;11/24/1992;212 106 478 670;A+;68;187
female;Ella;Schofield;São Paulo;Brazil;06.09.1974;(11) 9768-6792;O+;62.3;170
male;Jules;Auger;Monte do Divor;Portugal;10.03.1988;212 666 045 415;O+;108.8;182
female;Melanie;Kluge;Marbella;Spain;05.10.1941;641 948 121;B+;52.6;162
female;Claudia;Lehmann;Dabas;Hungary;03.03.1990;(29) 740-116;O+;98.4;161
male;Phillipp;Schweitzer;Poznań;Poland;8/24/1985;60 256 98 53;AB+;73.7;181
female;Ludmita;Nowicka;Kékestetô;Hungary;09.04.1966;(37) 934-924;B+;72.8;173
male;Oliver;Abbott;Poznań;Poland;06.04.1989;88 562 89 21;O+;67.2;171
male;Aleksy;Sobczak;CATTLE CREEK;Australia;11/29/1941;(07) 3159 5356;O+;64;171
female;Brigitte;Mehler;Inowrocław;Poland;03.11.1957;60 242 93 19;AB+;97.2;160
female;Holly;Sodeman;Seattle;United States;10.05.1973;206-666-0590;O+;102.1;154
female;Gwendolyn;Oceguera;CUTSDEAN;United Kingdom;6/17/1991;7 742 517 877;A+;98.5;161
female;Stephanie;Gersten;Caicambiucci;Italy;08.03.1966;3 304 306 438;O+;51.5;174
female;Elizabeth;Warner;Stockton;United States;3/30/1986;209-692-8877;B+;95.4;156
female;Dolly;Futch;São Miguel;Portugal;5/20/1951;212 583 054 710;A+;86.6;155
male;Daniel;Lamothe;Elen;Belgium;9/22/1943;0480 44 28 74;A+;87.2;168
male;Orazio;Lettiere;Alcubillas;Spain;1/25/1984;741 571 076;A+;94.5;169
male;Jake;Garner;North Bay;Canada;08.06.1982;705-840-6719;A+;78.4;172
female;Tahlia;Jeffreys;PÖLZENGRABEN;Austria;11.01.1944;0676 914 43 78;A+;88.3;159
female;Sarah;Gosman;BRUNN;Austria;9/28/1932;0660 573 47 44;B+;50.6;150
female;Elsa;Sabbatini;Cavoretto;Italy;09.07.1935;3 282 621 305;B+;76.2;159
female;Claudia;Piccio;Westmeerbeek;Belgium;05.09.1964;0481 47 36 19;A-;59.3;166
male;Mateusz;Czerwinski;HERSTMONCEUX;United Kingdom;08.12.1946;7 854 137 219;B+;89.1;168
female;Creissant;Ruais;OBERFAHRENBACH;Austria;9/15/1936;0699 996 03 11;B+;83.9;164
male;Daniel;Urner;Poznań;Poland;10.05.1998;53 559 95 77;O+;83.9;170
male;Leon;Craig;Moha;Belgium;01.11.1986;0497 70 49 18;A+;104.5;183
male;Craig;Lee;Duluth;United States;11/25/1975;218-349-5942;O+;97.2;172
male;Edward;Lumsdaine;Carboneras;Spain;10/16/1961;652 056 765;AB+;80.9;170
female;Isabella;Gardiner;BUCKS HILL;United Kingdom;09.10.1935;7 735 565 333;O-;82.1;167
male;Nathan;Welch;FELBERACH;Austria;2/15/1944;0664 613 91 50;O-;68.4;178
female;Julia;Butler;WALLMERSDORF;Austria;12/19/1985;0660 114 20 40;O+;89.1;174
male;Arridano;Duval;Indianapolis;United States;12.07.1954;317-715-8844;A+;99.3;168
male;Rodolfo;Fanucci;Mirandela;Portugal;1/26/1963;212 738 722 546;O+;109.7;182
female;Natasza;Nowicka;Brugge;Belgium;8/16/1941;0497 48 58 25;AB+;91.7;170
male;Brayden;Peters;ROSEMARKET;United Kingdom;03.09.1957;7 803 095 087;A+;111.4;165
female;Eve;Swift;PARIS;France;11/24/1959;01.49.34.70.79;B+;61.1;165
male;Kenneth;Nieves;LA POSSESSION;France;10.08.1979;02.92.59.97.08;B+;88.5;189
male;Phillipp;Bürger;São Bernardo do Campo;Brazil;03.07.1940;(11) 4870-5195;B+;87.2;181
female;Kiara;Makinson;Terhagen;Belgium;02.07.1953;0484 57 55 76;A+;64.6;164
female;Valentina;Sabbatini;LE BLANC-MESNIL;France;11.09.1941;01.89.82.14.95;O+;105.7;167
female;Martyna;Kowalska;ADDLESTONE;United Kingdom;04.03.1950;7 005 771 767;B+;77.2;165
male;Henri;Labonté;Calgary;Canada;8/21/1940;403-297-6578;A+;89.2;180
male;Daniel;Allen;Weehawken;United States;11/23/1943;908-336-1708;O+;70.6;168
female;Mareta;Mazzi;Montes Claros;Brazil;03.06.1956;(38) 3711-3263;A-;72.7;155
female;Charlotte;Donaldson;PUDDLEDOCK;Australia;12.03.1961;(02) 6746 1983;B+;97.4;168
female;Giovanna;Trentino;Palazzo Canavese;Italy;06.12.1974;3 747 252 603;O+;85.1;161
female;Shirley;Kadlec;Newmarket;Canada;6/13/1967;905-716-0001;O+;88.8;156
female;Abbie;Wyatt;Malveira;Portugal;12/25/1995;212 179 659 114;O+;56.4;154
male;Iven;L'Angelier;Laguna de Cameros;Spain;9/30/1977;782 459 833;O+;78.4;168
female;Berangaria;Bernard;KLEINGRADENEGG;Austria;09.01.1992;0660 527 22 26;A+;85.2;169
female;Fifine;Nadeau;Csögle;Hungary;5/31/1998;(88) 920-609;A+;77.9;152
female;Harriet;Reynolds;Casavieja;Spain;10/14/1932;664 838 884;A+;67.2;153
female;Margaret;Fitzgerald;Crombach;Belgium;6/21/1943;0477 27 24 48;A+;63.5;155
male;Richard;Short;Kispirit;Hungary;04.06.1999;(88) 999-060;AB+;65.1;173
female;Rive;Savard;WYKEHAM;United Kingdom;03.08.1994;7 058 089 082;AB+;85.6;154
male;Oreste;Boni;Versailles;United States;12.01.1970;859-873-2983;B+;103.3;184
male;Peter;Schmid;SALFORD;United Kingdom;8/28/1936;7 803 985 781;O+;92.8;166
female;Rebecca;Oldaker;Yécora;Spain;4/19/1960;765 004 760;B+;93.3;169
male;Athos;Rizzo;FREUDENTHAL;Austria;1/15/1976;0699 192 66 67;B+;87.7;185
male;Luc;Grenier;Saarbrücken Jägersfreude;Germany;12/19/1970;0681 71 01 41;O+;100.2;172
female;Stefanie;Konig;Warszawa;Poland;9/13/1949;51 246 80 26;B+;60.1;167
male;Christien;Barrette;Ansonville;Canada;3/16/1947;705-232-0595;O-;102.5;166
female;Lara;Ratcliffe;Berlin Wedding;Germany;05.08.1988;030 57 50 16;O-;86;164
female;Isabelle;Braim;Relsberg;Germany;03.07.1934;06363 73 47 27;O+;84.9;159
female;Honorata;Król;MARLOW;Australia;7/31/1971;(02) 8745 5101;B+;64.9;157
female;Mary;Meadows;Portalegre;Portugal;9/30/1935;212 455 884 802;O+;91.2;153
male;Cirillo;Siciliani;Fener;Italy;5/25/1983;3 940 326 533;O-;107.8;185
female;Sarah;Walker;Ferrelview;United States;04.05.1958;816-464-2078;O+;52.2;172
female;Pam;Cromwell;Ooigem;Belgium;5/27/1989;0489 80 10 27;A+;59.2;175
male;Wiesław;Nowak ;Timmins;Canada;4/14/1990;705-360-0112;A+;77.1;181
female;Marzena;Chmielewska;Vila Nova de Gaia;Portugal;8/16/1979;212 257 296 579;A+;98.2;167
male;Michael;Baecker;BERMAGUI SOUTH;Australia;12.06.1968;(02) 4022 0739;B+;67.3;171
female;Gracja;Symanska;L' Espluga de Francolí;Spain;6/17/1970;799 017 738;A+;61.8;160
male;Izaak;Majewski;Lisboa;Portugal;05.05.1947;212 184 731 757;O+;75.8;170
female;Adèle;Mathieu;Mülheim an der Ruhr;Germany;09.10.1935;0208 30 21 16;B+;91.6;159
female;Karina;Wysocka;Mozárbez;Spain;01.10.1985;771 733 820;A+;97.7;169
male;Taylor;Wong;Ripley;Canada;9/29/1951;519-395-2595;B+;85.7;178
female;Isabelle;Gauvin;San Lorenzo Di Sant'Egidio;Italy;12.11.1938;3 794 658 479;B+;105.9;155
male;Austin;Umbagai;Wrocław;Poland;11/26/1974;60 483 75 12;O+;74.4;181
female;Anna;Cantor;Nigüelas;Spain;6/13/1949;607 792 707;O+;58.4;154
female;Amber;Hill;Casa Nova;Portugal;09.11.1956;212 241 051 491;A+;68.3;162
male;Salomone;Giordano;MUGGAUBERG;Austria;8/23/1966;0660 318 14 67;O+;114.9;187
female;Kornelia;Ostrowska;Sajóvámos;Hungary;08.05.1940;(46) 768-681;O+;94.7;162
female;Marisa;Lorenzo;Heidelberg Boxberg;Germany;10/14/1941;06221 59 65 67;O+;83.3;162
female;Megan;Hunter;Toronto;Canada;06.11.1971;647-294-7231;O+;54.9;154
female;Laura;Schweitzer;Bydgoszcz;Poland;12.10.1956;72 606 76 32;A+;61.1;171
male;Mirosław;Czarnecki;Bódvarákó;Hungary;9/23/1959;(48) 179-962;A+;74.5;181
male;Dorofiej;Dąbrowski ;Edmonton;Canada;03.02.1957;780-991-0383;O+;109.3;173
male;Agamennone;Romano;HART BEI WILDON;Austria;8/17/1983;0660 142 66 46;A+;109.8;188
male;Brodie;Whitham;FOSS;United Kingdom;05.03.1958;7 055 591 320;B+;100.4;167
male;Russell;Racicot;Edmonton;Canada;4/18/1997;780-504-8928;A+;107.8;170
female;Giulia;Genovesi;HOGHA GEARRAIDH;United Kingdom;03.01.1945;7 735 991 992;O+;50;171
female;Jade;Barnes;Angermünde;Germany;6/25/1976;03331 23 44 12;A+;80;169
female;Melusina;Brunault;MAIDA VALE;Australia;4/25/1967;(08) 9233 4857;A+;66.9;160
female;Isabel;Daniels;Athabasca;Canada;1/16/1951;780-675-8301;O+;86.9;163
female;Zara;White;Gdańsk;Poland;1/20/1950;66 864 77 98;O+;92.3;165
female;Ruth;Devereaux;Kitchener;Canada;6/19/1977;519-884-6596;O+;81;155
male;Zak;Chadwick;Ada;United States;9/26/1984;580-332-5629;B+;73.4;183
male;Harley;Osborne;Mühlau;Germany;08.03.1969;03722 28 00 42;B+;74.8;183
male;William;Inman;Ch.-Notre-Dame-Louvignies;Belgium;6/25/1947;0475 30 50 77;B+;71.7;180
male;Santo;Napolitani;Timóteo;Brazil;3/24/1995;(31) 4245-6232;A+;62.7;171
male;Max;Bell;Chipiona;Spain;1/21/1999;725 667 562;O+;68.7;163
female;Tilly;Sinclair;KAPINNIE;Australia;11/23/1992;(08) 8719 5692;A+;82.7;163
male;Adolfo;Pinto;Durham;United States;12/18/1937;919-613-7442;AB+;76.3;178
female;Jessica;Johnston;Gyöngyös;Hungary;5/14/1970;(37) 817-330;A-;101.8;154
male;Kyle;Flynn;THAURES;Austria;6/21/1942;0676 258 57 47;B+;67.1;165
male;John;Bray;Nashville;United States;02.02.1955;931-346-1259;A+;90.1;183
female;Ella;Woolacott;Paranoá;Brazil;04.02.1996;(61) 8641-5098;B+;66.9;170
male;Allen;Cox;TUGFORD;United Kingdom;03.02.1933;7 877 886 287;B+;98;176
male;Uwe;Walter;SAIGHTON;United Kingdom;03.03.1989;7 841 714 324;B-;95.5;173
female;Pupetta;Davide;GLADESVILLE;Australia;06.12.1940;(02) 9734 7551;B+;55.2;162
male;Saville;Devost;Leipzig;Germany;05.05.1981;0341 74 16 46;O+;77.4;171
male;Gabrjel;Rutkowski;Appels;Belgium;4/20/1983;0476 71 90 40;O+;94.5;183
female;Vanessa;Winkel;Rabka-Zdrój;Poland;10/14/1946;78 455 64 24;A+;89.4;162
male;Rhys;Hamilton;ROSSEGG;Austria;9/29/1998;0650 673 68 51;B-;95.9;166
male;Harvey;Farrell;Deensen;Germany;3/19/1956;05532 58 57 90;B+;79.3;186
female;Benedykta;Szczepańska;Herrischried;Germany;7/17/1953;07764 90 17 82;B+;96.9;162
female;Aiace;Folliero;LE ROBERT;France;04.06.1943;05.70.22.39.88;B+;80;164
female;Therese;Bevins;Elkton;United States;3/27/1941;507-548-1254;O-;70.8;161
male;Leon;Papst;BLACKHILLOCK;United Kingdom;03.10.1978;7 026 561 741;O+;72;169
male;Medardo;Sagese;STARTFORTH;United Kingdom;09.08.1987;7 972 101 362;O+;92.4;179
